#{"t_start": 1784097344.4414651, "env_id": "None"}
7.2,8,8.232335
7.2,8,8.233131
7.2,8,8.233917
7.2,8,8.23471
7.2,8,8.235498
7.2,8,8.236308
7.2,8,8.237101
7.2,8,8.237889
7.2,8,8.238679
7.2,8,8.239551
7.2,8,8.240444
7.2,8,8.241339
7.2,8,8.242184
7.2,8,8.243026
7.2,8,8.243859
7.2,8,8.244718
7.2,8,8.245551
7.2,8,8.246383
7.2,8,8.247228
7.2,8,8.248056
7.2,8,8.248879
7.2,8,8.249702
7.2,8,8.25053
7.2,8,8.251357
7.2,8,8.252202
7.2,8,8.253034
7.2,8,8.253857
7.2,8,8.254688
7.2,8,8.255514
7.2,8,8.256365
7.2,8,8.257193
7.2,8,8.258016
7.2,8,8.258856
7.2,8,8.259681
7.2,8,8.260509
7.2,8,8.261333
7.2,8,8.262156
7.2,8,8.262978
7.2,8,8.263815
7.2,8,8.264642
7.2,8,8.26546
7.2,8,8.266287
7.2,8,8.267107
7.2,8,8.267929
7.2,8,8.268774
7.2,8,8.269596
7.2,8,8.270421
7.2,8,8.27125
7.2,8,8.272074
7.2,8,8.272907
7.2,8,8.273738
7.2,8,8.274564
7.2,8,8.275395
7.2,8,8.27622
7.2,8,8.277041
7.2,8,8.277866
7.2,8,8.278684
7.2,8,8.279503
7.2,8,8.280332
7.2,8,8.281148
7.2,8,8.281971
7.2,8,8.282795
7.2,8,8.283619
7.2,8,8.284439
7.2,8,8.285261
7.2,8,8.286093
7.2,8,8.28692
7.2,8,8.287744
7.2,8,8.288564
7.2,8,8.289426
7.2,8,8.290235
7.2,8,8.291037
7.2,8,8.291831
7.2,8,8.292642
7.2,8,8.293434
7.2,8,8.294226
7.2,8,8.295032
7.2,8,8.295822
7.2,8,8.296611
7.2,8,8.297406
7.2,8,8.298197
7.2,8,8.298985
7.2,8,8.299768
7.2,8,8.300561
7.2,8,8.301344
7.2,8,8.302131
7.2,8,8.302914
7.2,8,8.303704
7.2,8,8.304543
7.2,8,8.305341
7.2,8,8.30615
7.2,8,8.306944
7.2,8,8.307733
7.2,8,8.30852
7.2,8,8.309306
7.2,8,8.310095
7.2,8,8.310883
7.2,8,8.311667
7.2,8,8.312458
7.2,8,8.31324
7.2,8,8.31403
7.2,8,8.314815
7.2,8,8.315593
7.2,8,8.316399
7.2,8,8.317182
7.2,8,8.317964
7.2,8,8.318747
7.2,8,8.319534
7.2,8,8.320322
7.2,8,8.321109
7.2,8,8.321899
7.2,8,8.322839
7.2,8,8.323723
7.2,8,8.324581
7.2,8,8.325417
7.2,8,8.326245
7.2,8,8.32707
7.2,8,8.327888
7.2,8,8.328706
7.2,8,8.329521
7.2,8,8.330347
7.2,8,8.331162
7.2,8,8.332
7.2,8,8.332813
7.2,8,8.333625
7.2,8,8.334438
7.2,8,8.335249
7.2,8,8.336058
7.2,8,8.33687
7.2,8,8.337684
7.2,8,8.338492
7.2,8,8.339312
7.2,8,8.340137
7.2,8,8.340943
7.2,8,8.341756
7.2,8,8.34257
7.2,8,8.343372
7.2,8,8.344187
7.2,8,8.345003
7.2,8,8.345809
7.2,8,8.34661
7.2,8,8.347425
7.2,8,8.348229
7.2,8,8.349035
7.2,8,8.349847
7.2,8,8.350657
7.2,8,8.351463
7.2,8,8.35227
7.2,8,8.596963
7.2,8,8.597892
7.2,8,8.598726
7.2,8,8.599553
7.2,8,8.600371
7.2,8,8.601182
6.9,10,8.602198
7.2,8,8.602996
7.2,8,8.603793
7.2,8,8.604583
6.9,10,8.605571
6.9,10,8.60673
7.2,8,8.607551
6.9,10,8.608543
7.2,8,8.60933
6.9,10,8.610335
7.2,8,8.611115
7.2,8,8.611893
7.2,8,8.61267
6.6,12,8.613828
7.2,8,8.614602
7.2,8,8.615391
7.2,8,8.616173
7.2,8,8.616951
7.2,8,8.617722
7.2,8,8.618516
7.2,8,8.619288
7.2,8,8.620063
7.2,8,8.620833
7.2,8,8.621601
7.2,8,8.622386
7.2,8,8.623349
7.2,8,8.624225
7.2,8,8.625077
6.9,10,8.626133
7.2,8,8.626984
7.2,8,8.627819
7.2,8,8.628645
6.9,10,8.629679
6.9,10,8.630732
6.9,10,8.631759
7.2,8,8.632588
6.9,10,8.633612
7.2,8,8.634455
6.6,12,8.635682
6.7,10,8.636727
7.2,8,8.637554
6.9,10,8.638584
6.0,16,8.640333
6.6,12,8.64155
6.9,10,8.642564
7.2,8,8.643368
7.2,8,8.644158
6.9,10,8.645144
7.2,8,8.645937
7.2,8,8.646725
7.2,8,8.647528
7.2,8,8.648314
7.2,8,8.649103
7.2,8,8.649916
7.2,8,8.650701
7.2,8,8.651482
6.9,10,8.65246
7.2,8,8.653257
7.2,8,8.654061
7.2,8,8.654847
7.2,8,8.655636
7.2,8,8.656528
7.2,8,8.657334
7.2,8,8.658143
7.2,8,8.658923
7.2,8,8.659706
7.2,8,8.660496
7.2,8,8.661284
7.2,8,8.662054
7.2,8,8.662829
7.2,8,8.663604
7.2,8,8.664373
6.6,12,8.665547
7.2,8,8.666337
7.2,8,8.667118
7.2,8,8.667914
7.2,8,8.668686
7.2,8,8.669454
7.2,8,8.670227
7.2,8,8.670998
7.2,8,8.671766
7.2,8,8.672596
7.2,8,8.673407
7.2,8,8.674225
7.2,8,8.675018
7.2,8,8.675804
7.2,8,8.676589
7.2,8,8.677373
7.2,8,8.678155
7.2,8,8.678943
7.2,8,8.679721
7.2,8,8.680529
7.2,8,8.681313
6.9,10,8.682313
6.9,10,8.683294
7.2,8,8.684077
7.2,8,8.684866
7.2,8,8.685648
7.2,8,8.686432
6.9,10,8.687403
7.2,8,8.688188
7.2,8,8.688983
7.2,8,8.689802
7.2,8,8.690589
7.2,8,8.691377
7.2,8,8.692159
6.9,10,8.69313
7.2,8,8.693909
7.2,8,8.694688
7.2,8,8.695473
7.2,8,8.696253
7.2,8,8.69704
7.2,8,8.697857
7.2,8,8.698636
7.2,8,8.699416
7.2,8,8.700191
7.2,8,8.70097
6.9,10,8.701943
7.2,8,8.702727
7.2,8,8.703503
6.6,12,8.704669
7.2,8,8.705448
7.2,8,8.706381
7.2,8,8.707248
7.2,8,8.708329
7.2,8,8.709141
7.2,8,8.709935
7.2,8,8.710716
6.6,12,8.711873
6.6,12,8.71303
7.2,8,8.713815
7.2,8,8.714585
7.2,8,8.715362
7.2,8,8.716154
7.2,8,8.716922
7.2,8,8.717699
7.2,8,8.718477
7.2,8,8.719254
7.2,8,8.720026
7.2,8,8.720795
7.2,8,8.721576
7.2,8,8.722385
7.2,8,8.723239
7.2,8,8.724043
7.2,8,8.724835
7.2,8,8.725626
7.2,8,8.726415
6.9,10,8.727387
7.2,8,8.728168
6.6,12,8.729347
7.2,8,8.730133
7.2,8,8.730933
7.2,8,8.731707
7.2,8,8.732481
7.2,8,8.733266
7.2,8,8.734042
7.2,8,8.734825
7.2,8,8.735613
7.2,8,8.736398
7.2,8,8.737184
7.2,8,8.73798
7.2,8,8.738763
7.2,8,8.739662
6.9,10,8.7408
6.6,12,8.742078
7.2,8,8.742919
6.3,14,8.74436
7.2,8,8.745197
7.2,8,8.746038
7.2,8,8.746864
7.2,8,8.747686
6.9,10,8.748708
7.2,8,8.749553
7.2,8,8.750377
7.2,8,8.751197
7.2,8,8.75202
7.2,8,8.752847
7.2,8,8.75369
6.9,10,8.754709
7.2,8,8.755536
7.2,8,8.756407
7.2,8,8.757231
6.9,10,8.758251
7.2,8,8.759074
7.2,8,8.759904
7.2,8,8.760731
7.2,8,8.761577
7.2,8,8.762399
7.2,8,8.763218
6.9,10,8.764245
7.2,8,8.765064
7.2,8,8.765905
7.2,8,8.766725
7.2,8,8.767553
7.2,8,8.768381
7.2,8,8.769228
7.2,8,8.770053
7.2,8,8.770874
7.2,8,8.771698
6.9,10,8.772809
6.3,14,8.774248
6.9,10,8.775246
7.2,8,8.776039
7.2,8,8.776834
7.2,8,8.777647
6.9,10,8.778635
7.2,8,8.77943
7.2,8,8.780222
7.2,8,8.78103
7.2,8,8.781841
6.9,10,8.782827
6.9,10,8.783812
7.2,8,8.784603
7.2,8,8.785409
7.2,8,8.786202
6.9,10,8.787178
7.2,8,8.787966
6.9,10,8.788946
6.9,10,8.790055
6.9,10,8.79109
7.2,8,8.791924
7.2,8,8.79275
6.9,10,8.793795
7.2,8,8.794615
7.2,8,8.795436
7.2,8,8.796259
6.9,10,8.797298
6.9,10,8.798316
7.2,8,8.799131
7.2,8,8.799949
7.2,8,8.800769
7.2,8,8.8016
7.2,8,8.802423
7.2,8,8.803241
7.2,8,9.048359
7.2,8,9.049239
7.2,8,9.05006
7.2,8,9.050873
7.2,8,9.05168
7.2,8,9.052486
7.2,8,9.053287
7.2,8,9.054087
7.2,8,9.054884
7.2,8,9.055727
7.2,8,9.05665
7.2,8,9.057483
7.2,8,9.058294
7.2,8,9.059108
7.2,8,9.059917
7.2,8,9.060721
7.2,8,9.061529
7.2,8,9.06233
7.2,8,9.063131
7.2,8,9.063945
7.2,8,9.06476
7.2,8,9.065555
7.2,8,9.066355
7.2,8,9.067146
7.2,8,9.06794
7.2,8,9.068743
7.2,8,9.069539
7.2,8,9.070333
7.2,8,9.07113
7.2,8,9.071923
7.2,8,9.072784
7.2,8,9.073598
7.2,8,9.074404
7.2,8,9.075216
7.2,8,9.076014
7.2,8,9.076811
7.2,8,9.077605
7.2,8,9.078399
7.2,8,9.079191
7.2,8,9.079984
7.2,8,9.08077
7.2,8,9.081557
7.2,8,9.082345
7.2,8,9.083135
7.2,8,9.083929
7.2,8,9.084722
7.2,8,9.085517
7.2,8,9.086308
7.2,8,9.087097
7.2,8,9.08791
7.2,8,9.088705
7.2,8,9.08951
7.2,8,9.090302
7.2,8,9.091098
7.2,8,9.091891
7.2,8,9.092677
7.2,8,9.093458
7.2,8,9.094244
7.2,8,9.095027
7.2,8,9.095831
7.2,8,9.096615
7.2,8,9.097407
7.2,8,9.098198
7.2,8,9.098985
7.2,8,9.099798
7.2,8,9.100579
7.2,8,9.101365
7.2,8,9.102144
7.2,8,9.102924
7.2,8,9.103725
7.2,8,9.104511
7.2,8,9.105295
7.2,8,9.106104
7.2,8,9.106896
7.2,8,9.10768
7.2,8,9.108462
7.2,8,9.109246
7.2,8,9.110027
7.2,8,9.11081
7.2,8,9.111595
7.2,8,9.11238
7.2,8,9.11316
7.2,8,9.113955
7.2,8,9.114743
7.2,8,9.115524
7.2,8,9.116304
7.2,8,9.117082
7.2,8,9.117864
7.2,8,9.118645
7.2,8,9.119427
7.2,8,9.120207
7.2,8,9.120987
7.2,8,9.121769
7.2,8,9.122657
7.2,8,9.123546
7.2,8,9.124404
7.2,8,9.125253
7.2,8,9.126097
7.2,8,9.126936
7.2,8,9.127788
7.2,8,9.128626
7.2,8,9.129458
7.2,8,9.130296
7.2,8,9.13113
7.2,8,9.13196
7.2,8,9.13279
7.2,8,9.133624
7.2,8,9.134452
7.2,8,9.135272
7.2,8,9.1361
7.2,8,9.136931
7.2,8,9.13776
7.2,8,9.138586
7.2,8,9.139435
7.2,8,9.140262
7.2,8,9.141089
7.2,8,9.141913
7.2,8,9.142742
7.2,8,9.143573
7.2,8,9.144402
7.2,8,9.145226
7.2,8,9.146053
7.2,8,9.146879
7.2,8,9.147712
7.2,8,9.148535
7.2,8,9.149364
7.2,8,9.150191
7.2,8,9.151017
7.2,8,9.151845
7.2,8,9.152671
7.2,8,9.153492
7.2,8,9.154318
7.2,8,9.155145
7.2,8,9.156083
7.2,8,9.156929
7.2,8,9.157741
7.2,8,9.158548
7.2,8,9.159349
7.2,8,9.16015
7.2,8,9.160945
7.2,8,9.161739
7.2,8,9.162539
7.2,8,9.163331
7.2,8,9.164118
7.2,8,9.164908
7.2,8,9.165696
7.2,8,9.166491
7.2,8,9.167281
7.2,8,9.168068
7.2,8,9.168857
7.2,8,9.16964
7.2,8,9.170427
7.2,8,9.171212
7.2,8,9.172002
7.2,8,9.172805
7.2,8,9.173587
7.2,8,9.174374
7.2,8,9.175193
7.2,8,9.175994
7.2,8,9.176782
7.2,8,9.177563
7.2,8,9.178343
7.2,8,9.179129
7.2,8,9.179918
7.2,8,9.180705
7.2,8,9.18149
7.2,8,9.182276
7.2,8,9.183065
7.2,8,9.183885
7.2,8,9.184671
7.2,8,9.185457
7.2,8,9.186244
7.2,8,9.187028
6.9,10,9.188004
7.2,8,9.188797
7.2,8,9.189615
7.2,8,9.190399
7.2,8,9.191206
7.2,8,9.191996
7.2,8,9.192794
7.2,8,9.19358
7.2,8,9.194365
7.2,8,9.195148
7.2,8,9.195935
7.2,8,9.196725
7.2,8,9.197535
7.2,8,9.198325
7.2,8,9.19912
7.2,8,9.199914
7.2,8,9.200694
7.2,8,9.201484
7.2,8,9.20227
7.2,8,9.203053
7.2,8,9.203836
7.2,8,9.204619
7.2,8,9.205405
7.2,8,9.206227
7.2,8,9.207027
7.2,8,9.207811
7.2,8,9.208596
7.2,8,9.209378
7.2,8,9.210161
7.2,8,9.210948
7.2,8,9.211726
7.2,8,9.212513
7.2,8,9.213295
7.2,8,9.214084
7.2,8,9.214871
7.2,8,9.215657
7.2,8,9.216459
7.2,8,9.217243
7.2,8,9.218032
7.2,8,9.218818
7.2,8,9.219601
7.2,8,9.220384
7.2,8,9.221171
7.2,8,9.221955
7.2,8,9.222905
7.2,8,9.223757
7.2,8,9.224597
7.2,8,9.22543
7.2,8,9.22626
7.2,8,9.227085
7.2,8,9.227915
7.2,8,9.228744
7.2,8,9.229571
7.2,8,9.230404
7.2,8,9.231278
7.2,8,9.232112
7.2,8,9.232948
7.2,8,9.233773
7.2,8,9.234596
7.2,8,9.235423
7.2,8,9.236258
7.2,8,9.237079
7.2,8,9.2379
7.2,8,9.238749
7.2,8,9.239648
7.2,8,9.240481
7.2,8,9.24131
7.2,8,9.242141
7.2,8,9.242966
7.2,8,9.243795
7.2,8,9.244615
7.2,8,9.245434
7.2,8,9.246252
7.2,8,9.247099
7.2,8,9.247938
7.2,8,9.248767
7.2,8,9.249594
7.2,8,9.250419
7.2,8,9.251247
7.2,8,9.252078
7.2,8,9.252901
7.2,8,9.253727
7.2,8,9.254569
7.2,8,9.50161
7.2,8,9.502485
7.2,8,9.503305
7.2,8,9.504115
7.2,8,9.504917
7.2,8,9.505735
7.2,8,9.506571
7.2,8,9.507377
7.2,8,9.508175
7.2,8,9.508981
7.2,8,9.509793
7.2,8,9.510596
7.2,8,9.511386
7.2,8,9.512176
7.2,8,9.512973
7.2,8,9.513769
7.2,8,9.514561
7.2,8,9.515357
7.2,8,9.51616
7.2,8,9.516975
7.2,8,9.517764
7.2,8,9.518556
7.2,8,9.519343
7.2,8,9.520127
7.2,8,9.520918
7.2,8,9.521711
7.2,8,9.522632
7.2,8,9.523528
7.2,8,9.524387
7.2,8,9.525252
7.2,8,9.526094
7.2,8,9.526941
7.2,8,9.52778
7.2,8,9.528611
7.2,8,9.529442
7.2,8,9.530273
7.2,8,9.531121
7.2,8,9.531954
7.2,8,9.532792
7.2,8,9.533637
7.2,8,9.53446
7.2,8,9.535286
7.2,8,9.53611
7.2,8,9.536937
7.2,8,9.537764
7.2,8,9.538587
7.2,8,9.539462
7.2,8,9.540265
7.2,8,9.541073
7.2,8,9.541874
7.2,8,9.542667
7.2,8,9.543453
7.2,8,9.544245
7.2,8,9.545031
7.2,8,9.545813
7.2,8,9.546602
7.2,8,9.547408
7.2,8,9.548194
7.2,8,9.548991
7.2,8,9.549792
7.2,8,9.550592
7.2,8,9.551378
7.2,8,9.552168
7.2,8,9.552958
7.2,8,9.553746
7.2,8,9.554527
7.2,8,9.555313
7.2,8,9.556253
7.2,8,9.557101
7.2,8,9.557907
7.2,8,9.558706
7.2,8,9.559494
7.2,8,9.560273
7.2,8,9.561059
7.2,8,9.561841
7.2,8,9.562625
7.2,8,9.563405
7.2,8,9.564194
7.2,8,9.564976
7.2,8,9.565773
7.2,8,9.566558
7.2,8,9.567334
7.2,8,9.568111
7.2,8,9.568884
7.2,8,9.569657
7.2,8,9.570433
7.2,8,9.571208
7.2,8,9.571977
7.2,8,9.572921
7.2,8,9.573787
7.2,8,9.574615
7.2,8,9.575425
7.2,8,9.57623
7.2,8,9.577031
7.2,8,9.577832
7.2,8,9.578638
7.2,8,9.579435
7.2,8,9.580232
7.2,8,9.581051
7.2,8,9.581841
7.2,8,9.582637
7.2,8,9.583427
7.2,8,9.584219
7.2,8,9.585008
7.2,8,9.585813
7.2,8,9.586604
7.2,8,9.587401
7.2,8,9.588193
7.2,8,9.589018
7.2,8,9.589842
7.2,8,9.59063
7.2,8,9.591416
7.2,8,9.592205
7.2,8,9.59299
7.2,8,9.593775
7.2,8,9.594559
7.2,8,9.595349
7.2,8,9.596136
7.2,8,9.596949
7.2,8,9.59775
7.2,8,9.598536
7.2,8,9.599326
7.2,8,9.600113
7.2,8,9.600904
7.2,8,9.601694
7.2,8,9.602479
7.2,8,9.603265
7.2,8,9.604059
7.2,8,9.604863
7.2,8,9.605678
7.2,8,9.606576
7.2,8,9.607385
7.2,8,9.608184
7.2,8,9.608981
7.2,8,9.60977
7.2,8,9.61056
7.2,8,9.611351
7.2,8,9.612149
7.2,8,9.612952
7.2,8,9.613741
7.2,8,9.614527
7.2,8,9.615332
7.2,8,9.61612
7.2,8,9.616905
7.2,8,9.61769
7.2,8,9.618473
7.2,8,9.619261
7.2,8,9.620052
7.2,8,9.620857
7.2,8,9.621643
7.2,8,9.622453
7.2,8,9.62324
7.2,8,9.624028
7.2,8,9.624816
7.2,8,9.625602
7.2,8,9.62639
7.2,8,9.627178
7.2,8,9.627968
7.2,8,9.628775
7.2,8,9.62956
7.2,8,9.630357
7.2,8,9.631159
7.2,8,9.631947
7.2,8,9.632734
7.2,8,9.633523
7.2,8,9.634312
7.2,8,9.635099
7.2,8,9.6359
7.2,8,9.636702
7.2,8,9.637491
7.2,8,9.638279
7.2,8,9.639117
7.2,8,9.639989
7.2,8,9.640829
7.2,8,9.641666
7.2,8,9.6425
7.2,8,9.643337
7.2,8,9.644177
7.2,8,9.645012
7.2,8,9.645834
7.2,8,9.646664
7.2,8,9.647515
7.2,8,9.648344
7.2,8,9.649174
7.2,8,9.650004
7.2,8,9.650831
7.2,8,9.651656
7.2,8,9.652497
7.2,8,9.653324
7.2,8,9.654149
7.2,8,9.65497
7.2,8,9.655839
7.2,8,9.656699
7.2,8,9.657506
7.2,8,9.658307
7.2,8,9.6591
7.2,8,9.659903
7.2,8,9.66071
7.2,8,9.661503
7.2,8,9.662296
7.2,8,9.663081
7.2,8,9.663872
7.2,8,9.664664
7.2,8,9.665471
7.2,8,9.66628
7.2,8,9.667065
7.2,8,9.667851
7.2,8,9.668632
7.2,8,9.669413
7.2,8,9.670203
7.2,8,9.670989
7.2,8,9.671782
7.2,8,9.672637
7.2,8,9.673448
7.2,8,9.674248
7.2,8,9.675042
7.2,8,9.675835
7.2,8,9.676644
7.2,8,9.677435
7.2,8,9.67822
7.2,8,9.67901
7.2,8,9.679798
7.2,8,9.680608
7.2,8,9.681398
7.2,8,9.682189
7.2,8,9.682986
7.2,8,9.683785
7.2,8,9.684588
7.2,8,9.685378
7.2,8,9.68617
7.2,8,9.686958
7.2,8,9.687741
7.2,8,9.688526
7.2,8,9.689355
7.2,8,9.690139
7.2,8,9.690925
7.2,8,9.691712
7.2,8,9.69251
7.2,8,9.693297
7.2,8,9.69408
7.2,8,9.694861
7.2,8,9.695649
7.2,8,9.696434
7.2,8,9.69724
7.2,8,9.69803
7.2,8,9.698815
7.2,8,9.699608
7.2,8,9.700419
7.2,8,9.701201
7.2,8,9.701988
7.2,8,9.702769
7.2,8,9.703568
7.2,8,9.704355
7.2,8,9.705132
7.2,8,9.70605
7.2,8,9.706872
-24.8,100,9.960781
-25.0,100,9.970609
-26.6,100,9.980319
-24.8,100,9.990131
-24.6,100,9.999963
-25.4,100,10.009741
-25.4,100,10.019516
-24.8,100,10.029288
-25.2,100,10.038975
-26.0,100,10.048604
-26.2,100,10.05825
-25.0,100,10.067859
-25.4,100,10.077617
-25.4,100,10.087729
-25.4,100,10.09813
-25.8,100,10.10821
-7.9,70,10.115521
-25.0,100,10.125534
-25.4,100,10.135197
-26.0,100,10.14484
-26.2,100,10.39926
-24.6,100,10.40934
-24.0,100,10.419041
-23.8,100,10.428667
-23.4,100,10.438257
-2.5,50,10.443132
-10.9,94,10.452024
-24.4,100,10.461443
-24.8,100,10.471073
-23.4,100,10.481435
-24.2,100,10.491506
0.9,34,10.494986
-24.8,100,10.505021
-5.6,68,10.511942
-23.4,100,10.521931
-23.4,100,10.531746
3.9,22,10.533968
-25.0,100,10.543961
-24.2,100,10.553795
-9.9,86,10.562244
-24.4,100,10.571826
-24.2,100,10.581593
-25.2,100,10.591323
-23.4,100,10.845477
-23.8,100,10.855289
-23.0,100,10.865484
-22.6,100,10.875776
-24.0,100,10.886056
-23.6,100,10.896154
-23.6,100,10.906225
-3.5,58,10.912103
-24.4,100,10.921973
7.2,8,10.922937
-4.7,62,10.929262
-22.6,100,10.939296
-24.2,100,10.949357
-23.4,100,10.959394
-23.2,100,10.969382
4.3,22,10.971628
-23.2,100,10.981612
-23.2,100,10.991598
-24.2,100,11.001582
7.2,8,11.002447
-21.8,100,11.012565
5.8,16,11.014238
-3.4,60,11.020223
-5.7,70,11.027197
-23.4,100,11.036922
-23.0,100,11.046929
